folderyear,licencersn,licencenumber,licencerevisionnumber,businessname,businesstradename,status,issueddate,expireddate,businesstype,businesssubtype,unit,unittype,house,street,city,province,country,postalcode,localarea,numberofemployees,feepaid,extractdate,geom
05,887774,05-115796,00,Belkorp Industries Inc,,Issued,2004-11-30,2005-12-31,Financial Services *Historic*,Investment Company,900,Unit,1508,W Broadway,Vancouver,BC,CA,V6J 1W8,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.139192930852, 49.2632622680575], 'type': 'Point'}, 'properties': {}}"
05,887776,05-115798,00,(D J Harder),BDO Dunwoody LLP,Inactive,2005-01-11,2005-12-31,Financial Services *Historic*,Accountant/Auditor,,,666,Burrard St,Vancouver,BC,CA,V6C 2X8,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.119358394194, 49.2850670237956], 'type': 'Point'}, 'properties': {}}"
05,887779,05-115801,00,(Don deJersey),BDO Dunwoody LLP,Inactive,2005-01-11,2005-12-31,Financial Services *Historic*,Accountant/Auditor,,,666,Burrard St,Vancouver,BC,CA,V6C 2X8,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.119358394194, 49.2850670237956], 'type': 'Point'}, 'properties': {}}"
05,887799,05-115821,00,Tina Tam Inc,SRTK Tam Kurozumi,Issued,2005-01-07,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1150,Unit,1188,W Georgia St,Vancouver,BC,CA,V6E 4A2,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125263375086, 49.2866402537813], 'type': 'Point'}, 'properties': {}}"
05,887804,05-115826,00,Matthew S Ma (Matthew Ma),Matthew S Ma & Co Chartered Accountants,Issued,2004-12-03,2005-12-31,Financial Services *Historic*,Accountant/Auditor,430,Unit,1112,W Pender St,Vancouver,BC,CA,V6E 2S1,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.121125987825, 49.2875469702], 'type': 'Point'}, 'properties': {}}"
05,887817,05-115839,00,(Michael Barkusky),Michael Barkusky CGA,Issued,2004-12-30,2005-12-31,Financial Services *Historic*,Accountant/Auditor,201,Unit,4088,Cambie St,Vancouver,BC,CA,V5Z 2X8,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.11499559533, 49.2491840056061], 'type': 'Point'}, 'properties': {}}"
05,887826,05-115848,00,P Daniel Majewski (P Majewski),Majewski Shaler & Co,Issued,2004-11-23,2005-12-31,Financial Services *Historic*,Accountant/Auditor,205,Unit,1730,W 2nd Av,Vancouver,BC,CA,V6J 1H6,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.144201764296, 49.2695109220857], 'type': 'Point'}, 'properties': {}}"
05,887834,05-115856,00,Roynat Inc,,Issued,2004-11-22,2005-12-31,Financial Services *Historic*,Finance Agent,2320,Suite,650,W Georgia St,Vancouver,BC,CA,V6B 4N8,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117897724969, 49.2818316993831], 'type': 'Point'}, 'properties': {}}"
05,887835,05-115857,00,Joan H Heaver (Joan Heaver),Joan H Heaver CGA,Issued,2004-11-19,2005-12-31,Financial Services *Historic*,Accountant/Auditor,200,Unit,2000,W 12TH AV,Vancouver,BC,CA,V6J 2G2,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.151038583284, 49.2606768737866], 'type': 'Point'}, 'properties': {}}"
05,887845,05-115867,00,(George Smillie),Deloitte & Touche,Issued,2005-01-13,2005-12-31,Financial Services *Historic*,Accountant/Auditor,2800,Unit,1055,Dunsmuir St,Vancouver,BC,CA,V7X 1P4,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.120915798954, 49.2865514070226], 'type': 'Point'}, 'properties': {}}"
05,887854,05-115876,00,Maxima Investment Management Ltd,,Gone Out of Business,,,Financial Services *Historic*,Investment Company,390,Unit,2025,W 42nd Av,Vancouver,BC,CA,V6M 2B5,,000,,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.152699290344, 49.2338195457329], 'type': 'Point'}, 'properties': {}}"
05,887870,05-115892,00,Fidelity Investments Canada Limited,Fidelity Investments,Issued,2004-11-30,2005-12-31,Financial Services *Historic*,Investment Company,1730,Unit,999,W Hastings St,Vancouver,BC,CA,V6C 2W2,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116060633524, 49.2872235032218], 'type': 'Point'}, 'properties': {}}"
05,887888,05-115910,00,(Sherali Velji),Afro Canadian Mortgage,Issued,2004-11-23,2005-12-31,Financial Services *Historic*,Other,300,Unit,3665,Kingsway,Vancouver,BC,CA,V5R 5W2,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.02419552672, 49.2326670344327], 'type': 'Point'}, 'properties': {}}"
05,887891,05-115913,00,(Edward Jones),Edward Jones Investment,Issued,2004-12-08,2005-12-31,Financial Services *Historic*,Investment Company,202,Unit,1525,ROBSON ST,Vancouver,BC,CA,V6G 1C3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.131300866217, 49.2891960051611], 'type': 'Point'}, 'properties': {}}"
05,887898,05-115920,00,Shelley Kwong Inc,,Issued,2004-12-16,2005-12-31,Financial Services *Historic*,Accountant/Auditor,209,Unit,5678,Granville St,Vancouver,BC,CA,V6M 3C5,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.139126149994, 49.2346520103468], 'type': 'Point'}, 'properties': {}}"
05,887899,05-115921,00,Proasia Financial Inc,,Issued,2005-02-10,2005-12-31,Financial Services *Historic*,Other,N 480,Unit,650,W 41st Av,Vancouver,BC,CA,V5Z 2M9,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118854822642, 49.2320652387003], 'type': 'Point'}, 'properties': {}}"
05,887906,05-115928,00,(Mahmoud Virani),,Issued,2004-12-16,2005-12-31,Financial Services *Historic*,Accountant/Auditor,706,Unit,402,W PENDER ST,Vancouver,BC,CA,V6B 1T6,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.112336398426, 49.2826590031753], 'type': 'Point'}, 'properties': {}}"
05,887908,05-115930,00,Shirley Talaro Francisco (Shirley Francisco),FSA Accounting Services,Issued,2005-01-04,2005-12-31,Financial Services *Historic*,Accountant/Auditor,,,,,Vancouver,BC,CA,,,000,103.0,2025-04-22T14:21:35+00:00,
05,887920,05-115942,00,(William Thomas),KPMG,Issued,2005-01-28,2005-12-31,Financial Services *Historic*,Accountant/Auditor,900,Unit,777,Dunsmuir St,Vancouver,BC,CA,V7Y 1K3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116383207944, 49.2843253122431], 'type': 'Point'}, 'properties': {}}"
05,887921,05-115943,00,(David Toler),KPMG,Issued,2005-01-28,2005-12-31,Financial Services *Historic*,Accountant/Auditor,900,Unit,777,Dunsmuir St,Vancouver,BC,CA,V7Y 1K3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116383207944, 49.2843253122431], 'type': 'Point'}, 'properties': {}}"
05,887922,05-115944,00,(Paul Wilkinson),KPMG,Issued,2005-01-28,2005-12-31,Financial Services *Historic*,Accountant/Auditor,900,Unit,777,Dunsmuir St,Vancouver,BC,CA,V7Y 1K3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116383207944, 49.2843253122431], 'type': 'Point'}, 'properties': {}}"
05,887937,05-115959,00,Pace Accounting Inc,,Issued,2004-12-23,2005-12-31,Financial Services *Historic*,Accountant/Auditor,204,Unit,2929,Commercial Drive,Vancouver,BC,CA,V5N 4C8,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.070230839721, 49.258397731141], 'type': 'Point'}, 'properties': {}}"
05,887956,05-115978,00,David James Morrow (David Morrow),Morrow Marsh & Co,Issued,2004-12-07,2005-12-31,Financial Services *Historic*,Accountant/Auditor,210,Unit,2112,W Broadway,Vancouver,BC,CA,V6K 2C8,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.153378019766, 49.2635170880482], 'type': 'Point'}, 'properties': {}}"
05,887973,05-115995,00,Worthy Capital Ltd,,Inactive,2005-02-23,2005-12-31,Financial Services *Historic*,Investment Company,410,Unit,355,Burrard St,Vancouver,BC,CA,V6C 2G8,,000,123.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.11723844762, 49.2875182283394], 'type': 'Point'}, 'properties': {}}"
05,887988,05-116010,00,Darwa Holdings Inc,,Issued,2005-01-25,2005-12-31,Financial Services *Historic*,Investment Company,,,,,Vancouver,BC,CA,,,000,103.0,2025-04-22T14:21:35+00:00,
05,887989,05-116011,00,Patrick T C Wong (Patrick Wong),,Issued,2005-02-01,2005-12-31,Financial Services *Historic*,Accountant/Auditor,203,Unit,5701,Granville St,Vancouver,BC,CA,V6M 4J7,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.140138355838, 49.2339471511796], 'type': 'Point'}, 'properties': {}}"
05,887997,05-116019,00,E M Smithies & Assoc Investment Management Inc,,Issued,2004-11-25,2005-12-31,Financial Services *Historic*,Investment Company,402,Unit,1066,W Hastings St,Vancouver,BC,CA,V6E 3X1,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.118872275499, 49.2873631465545], 'type': 'Point'}, 'properties': {}}"
05,888005,05-116027,00,David A Gray Ca Ltd,,Issued,2005-01-04,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1000,Unit,570,Granville St,Vancouver,BC,CA,V6C 3P1,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.115658700941, 49.2837199898012], 'type': 'Point'}, 'properties': {}}"
05,888019,05-116041,00,Alan R Peretz (Alan Peretz),Deloitte & Touche,Issued,2005-01-13,2005-12-31,Financial Services *Historic*,Accountant/Auditor,2800,Unit,1055,Dunsmuir St,Vancouver,BC,CA,V7X 1P4,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.120915798954, 49.2865514070226], 'type': 'Point'}, 'properties': {}}"
05,888022,05-116044,00,Valeo Consulting Group Ltd,,Gone Out of Business,,,Financial Services *Historic*,Investment Company,1780,Unit,999,W Hastings St,Vancouver,BC,CA,V6C 2W2,,000,,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.116060633524, 49.2872235032218], 'type': 'Point'}, 'properties': {}}"
05,888031,05-116053,00,Patrick Chan Inc,SRTK Tam Kurozumi,Issued,2005-01-07,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1150,Unit,1188,W Georgia St,Vancouver,BC,CA,V6E 4A2,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.125263375086, 49.2866402537813], 'type': 'Point'}, 'properties': {}}"
05,888034,05-116056,00,Royal Canadian Immigration Fund,,Issued,2005-01-28,2005-12-31,Financial Services *Historic*,Finance Agent,1300,Unit,1030,W Georgia St,Vancouver,BC,CA,V6E 2Y3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122008869142, 49.2845352944803], 'type': 'Point'}, 'properties': {}}"
05,888039,05-116061,00,Broadway Accounting Services Corp,Broadway Accounting,Issued,2004-12-29,2005-12-31,Financial Services *Historic*,Accountant/Auditor,104,Unit,1037,W Broadway,Vancouver,BC,CA,V6H 1E3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.127496026197, 49.2637069526358], 'type': 'Point'}, 'properties': {}}"
05,888045,05-116067,00,AMCO Investment Inc,,Issued,2006-01-06,2006-12-31,Financial Services *Historic*,Investment Company,1314,Unit,1030,W Georgia St,Vancouver,BC,CA,V6E 2Y3,,000,143.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122008869142, 49.2845352944803], 'type': 'Point'}, 'properties': {}}"
05,888049,05-116071,00,Conrad Yen Inc,Strategex Group Chartered Accountants,Issued,2005-03-23,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1500,Unit,701,W Georgia St,Vancouver,BC,CA,V7Y 1C6,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.117751286267, 49.2834005265727], 'type': 'Point'}, 'properties': {}}"
05,888052,05-116074,00,Ian Trouble Suter (Ian Suter),Ilico Investment Company,Issued,2005-01-05,2005-12-31,Financial Services *Historic*,Financial Planner,1310,Unit,925,W Georgia St,Vancouver,BC,CA,V6C 3L2,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.119804845719, 49.2843168050669], 'type': 'Point'}, 'properties': {}}"
05,888068,05-116090,00,Susan Chow Inc,,Issued,2004-12-23,2005-12-31,Financial Services *Historic*,Accountant/Auditor,,,,,Vancouver,BC,CA,,,000,103.0,2025-04-22T14:21:35+00:00,
05,888092,05-116114,00,Julio Young CGA (Julio Young),Fernandez Young & Associates,Issued,2005-07-19,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1010,Unit,1040,W GEORGIA ST,Vancouver,BC,CA,V6E 4H1,,000,143.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122490354875, 49.2848518559734], 'type': 'Point'}, 'properties': {}}"
05,888102,05-116124,00,(George Wilson-Tagoe),Wilson-Tagoe and Company,Issued,2004-12-13,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1000,Suite,355,BURRARD ST,Vancouver,BC,CA,V6C 2G8,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.11723844762, 49.2875182283394], 'type': 'Point'}, 'properties': {}}"
05,888104,05-116126,00,(Christine Hung),Hung & Company CGA,Issued,2004-12-15,2005-12-31,Financial Services *Historic*,Accountant/Auditor,720,Unit,999,W Broadway,Vancouver,BC,CA,V5Z 1K5,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.126104236733, 49.2638663729166], 'type': 'Point'}, 'properties': {}}"
05,888158,05-116180,00,(Lynda Gibson),Deloitte & Touche,Issued,2005-01-13,2005-12-31,Financial Services *Historic*,Accountant/Auditor,2800,Unit,1055,DUNSMUIR ST,Vancouver,BC,CA,V7X 1P4,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.120915798954, 49.2865514070226], 'type': 'Point'}, 'properties': {}}"
05,888159,05-116181,00,(Jason Winkler),Deloitte & Touche,Issued,2005-01-13,2005-12-31,Financial Services *Historic*,Accountant/Auditor,2800,Unit,1055,DUNSMUIR ST,Vancouver,BC,CA,V7X 1P4,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.120915798954, 49.2865514070226], 'type': 'Point'}, 'properties': {}}"
05,888167,05-116189,00,William D Katzin Ltd,,Issued,2004-12-15,2005-12-31,Financial Services *Historic*,Accountant/Auditor,500,Unit,1055,W BROADWAY,Vancouver,BC,CA,V6H 1E2,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.127803379894, 49.2637106519185], 'type': 'Point'}, 'properties': {}}"
05,888171,05-116193,00,Raymond C Cheung Inc,Cheung Teng Chan Certified General Accountants,Issued,2005-01-07,2005-12-31,Financial Services *Historic*,Accountant/Auditor,302,Unit,1770,W 7TH AV,Vancouver,BC,CA,V6J 4Y6,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.145040495237, 49.2652070083778], 'type': 'Point'}, 'properties': {}}"
05,888175,05-116197,00,Peter Busch Ltd,Mackay LLP,Issued,2004-12-06,2005-12-31,Financial Services *Historic*,Accountant/Auditor,1100,Unit,1177,W Hastings St,Vancouver,BC,CA,V6E 4T5,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.121979852972, 49.2888486263507], 'type': 'Point'}, 'properties': {}}"
05,888178,05-116200,00,Barb Carle-Thiesson Ltd,,Gone Out of Business,,,Financial Services *Historic*,Accountant/Auditor,1300,Unit,666,BURRARD ST,Vancouver,BC,CA,V6C 3P6,,000,,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.119358394194, 49.2850670237956], 'type': 'Point'}, 'properties': {}}"
05,888192,05-116214,00,Wellington West Capital Inc,,Issued,2004-11-30,2005-12-31,Financial Services *Historic*,Investment Company,1488,Unit,1333,W BROADWAY,Vancouver,BC,CA,V6H 4C1,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.134389270803, 49.2639952807041], 'type': 'Point'}, 'properties': {}}"
05,888200,05-116222,00,MobileContractor Network Inc,MobileContractor,Gone Out of Business,,,Financial Services *Historic*,Bookkeeping Service,,,,,Vancouver,BC,CA,,,000,,2025-04-22T14:21:35+00:00,
05,888215,05-116237,00,F & A Accounting Services Corporation,,Issued,2005-02-18,2005-12-31,Financial Services *Historic*,Tax Service,,,2665,KINGSWAY,Vancouver,BC,CA,V5R 5H4,,000,123.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.051025866026, 49.2389019096973], 'type': 'Point'}, 'properties': {}}"
05,888247,05-116269,00,We Buy Homes (B.C.) Inc,,Issued,2004-11-19,2005-12-31,Financial Services *Historic*,Other,800,Unit,1285,W BROADWAY,Vancouver,BC,CA,V6H 3X8,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.133218152193, 49.263970218012], 'type': 'Point'}, 'properties': {}}"
05,888256,05-116278,00,CIBC World Markets Inc,,Issued,2004-12-20,2005-12-31,Financial Services *Historic*,Investment Company,401,Unit,2052,W 41ST AV,Vancouver,BC,CA,V6M 1Y8,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.153799508839, 49.2342458465492], 'type': 'Point'}, 'properties': {}}"
05,888257,05-116279,00,Jetpath Enterprises Ltd,,Issued,2005-02-24,2005-12-31,Financial Services *Historic*,Bookkeeping Service,300,Unit,3665,KINGSWAY,Vancouver,BC,CA,V5R 5W2,,000,123.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.02419552672, 49.2326670344327], 'type': 'Point'}, 'properties': {}}"
05,888269,05-116291,00,Christopher Yiu Po Lau (Christopher Lau),YBL Marketing,Issued,2004-12-02,2005-12-31,Real Estate Dealer *Historic*,,,,,,Vancouver,BC,CA,,,000,103.0,2025-04-22T14:21:35+00:00,
05,888277,05-116298,00,Bel-Air Sunrise Realty Ltd,,Issued,2004-12-06,2005-12-31,Real Estate Dealer *Historic*,,,,2621,E Hastings St,Vancouver,BC,,V5K 1Z5,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.051286597066, 49.2814119946041], 'type': 'Point'}, 'properties': {}}"
05,888306,05-116327,00,Al Heaps & Associates Inc,,Issued,2004-11-22,2005-12-31,Real Estate Dealer *Historic*,,,,,,Vancouver,BC,,,,000,103.0,2025-04-22T14:21:35+00:00,
05,888307,05-116328,00,Reliable R E Services Ltd,,Gone Out of Business,,,Real Estate Dealer *Historic*,,,,191,W 22nd Av,Vancouver,BC,,V5Y 2G2,,000,,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.109566512498, 49.2513014331978], 'type': 'Point'}, 'properties': {}}"
05,888316,05-116337,00,Imperial Pacific Realty Ltd,,Issued,2004-12-13,2005-12-31,Real Estate Dealer *Historic*,,3,Unit,4570,Main St,Vancouver,BC,CA,V5V 3R5,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.100937886155, 49.2436235527256], 'type': 'Point'}, 'properties': {}}"
05,888326,05-116347,00,Lico Realty Ltd,,Issued,2004-11-22,2005-12-31,Real Estate Dealer *Historic*,,,,605,W 57th Ave,Vancouver,BC,CA,V6P 1R8,,000,103.0,2025-04-22T14:21:35+00:00,
05,888330,05-116351,00,Multiple Realty Ltd,,Issued,2004-11-19,2005-12-31,Real Estate Dealer *Historic*,,,,2298,Kingsway,Vancouver,BC,CA,V5N 5M9,,000,103.0,2025-04-22T14:21:35+00:00,
05,888368,05-116389,00,Regional Realty Ltd,,Issued,2004-12-08,2005-12-31,Real Estate Dealer *Historic*,,400,Unit,1037,W broadway,Vancouver,BC,CA,V6H 1E3,,000,103.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.127496026197, 49.2637069526358], 'type': 'Point'}, 'properties': {}}"
05,888370,05-116391,00,Saito-House Real Estate Services Inc,Sutton Group-Saito-House Real Estate Services,Issued,2005-03-30,2005-12-31,Real Estate Dealer *Historic*,,200,Unit,5511,West Boulevard,Vancouver,BC,CA,V6M 3W6,,000,143.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.155867328486, 49.2362974199326], 'type': 'Point'}, 'properties': {}}"
05,888378,05-116399,00,Stern Realty (1994) Ltd,Coldwell Banker Premier Realty,Issued,2004-12-15,2005-12-31,Real Estate Dealer *Historic*,,,,6272,East Boulevard,Vancouver,BC,CA,V6M 3V7,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.154932395359, 49.2292248076454], 'type': 'Point'}, 'properties': {}}"
05,888380,05-116401,00,Prompton Real Estate Services Inc,,Issued,2004-12-02,2005-12-31,Real Estate Dealer *Historic*,,,,1268,PACIFIC BOULEVARD,Vancouver,BC,CA,V6Z 2V1,,000,60.0,2025-04-22T14:21:35+00:00,"{'type': 'Feature', 'geometry': {'coordinates': [-123.122665746968, 49.2731951275901], 'type': 'Point'}, 'properties': {}}"
